runtime_seconds,348.20346300001256
runtime_display,5 min 48.2 s

detuning_ghz,source_power_w,transport_feasible,handover_transfer_efficiency,science_total_temperature_rise_uK,final_retention_from_mot,science_peak_density_m3
525.0,1.0,True,0.978,10.263299348608598,0.8443073999999999,3.623924140222194e+18
550.0,1.0,True,0.972,7.8759093256008015,0.8351890559999999,3.796956441519917e+18
575.0,1.0,True,0.964,7.381099946992606,0.8108435359999999,3.5565926213168993e+18
600.0,1.0,True,0.956,7.1774273114918365,0.7792355999999999,3.255604165210117e+18
625.0,1.0,True,0.948,6.097939218439347,0.7485407999999999,3.13838148166508e+18
650.0,1.0,True,0.944,5.320506970976567,0.7478368,3.105672588695911e+18
675.0,1.0,True,0.94,4.843251903643051,0.73623808,2.9845291462955064e+18
700.0,1.0,True,0.958,4.106264192654649,0.7327512079999999,2.95412942247001e+18
725.0,1.0,True,0.946,3.1630932825564457,0.733914368,2.9918387923307136e+18
750.0,1.0,True,0.952,2.606933222873014,0.691734624,2.790296252115888e+18
775.0,1.0,True,0.954,1.8624374105193802,0.6817284,2.7633604640521605e+18
800.0,1.0,True,0.944,0.8970407750313854,0.6868090880000001,2.85136487984531e+18
100.0,1.1,True,1.0,66.60312613373121,1.0,1.1449805363174185e+19
125.0,1.1,True,1.0,56.80161747326041,0.998,9.834137876493113e+18
150.0,1.1,True,1.0,40.081238291859506,1.0,1.0881718616011629e+19
175.0,1.1,True,1.0,39.24612691628344,0.996,8.821856759045526e+18
200.0,1.1,True,1.0,34.54104691823204,0.998,8.227004681615609e+18
225.0,1.1,True,0.998,33.96401683992679,0.994008,7.007831547541986e+18
250.0,1.1,True,0.998,26.064966958948247,0.986024,7.558172091776288e+18
275.0,1.1,True,0.998,30.38729796019846,0.980036,5.716331055472818e+18
300.0,1.1,True,0.998,25.200083773083755,0.982059944,5.942277549366268e+18
325.0,1.1,True,0.998,26.085466467127546,0.972139824,5.088647020764554e+18
350.0,1.1,True,1.0,20.4895180440991,0.9560839999999999,5.460758578694913e+18
375.0,1.1,True,0.998,19.87814785688603,0.960267616,5.0808170192775e+18
400.0,1.1,True,0.99,18.269462723158227,0.9405950399999999,4.825386191832625e+18
425.0,1.1,True,0.992,19.33383096397437,0.913211392,4.122241312459338e+18
450.0,1.1,True,0.998,15.71342519836766,0.911209928,4.381612230691226e+18
475.0,1.1,True,0.992,15.368392587448348,0.9177864959999998,4.1460667574466995e+18
500.0,1.1,True,0.988,15.106867211688396,0.88289656,3.749653657543423e+18
525.0,1.1,True,0.98,11.595023464117773,0.8721804,4.048743278318224e+18
550.0,1.1,True,0.974,11.537120330103608,0.851911048,3.713168096068884e+18
575.0,1.1,True,0.982,13.112798216359018,0.84395044,3.2113345204271877e+18
600.0,1.1,True,0.98,9.472256866703852,0.827904,3.533655785462484e+18
625.0,1.1,True,0.972,8.848104869821519,0.8026737119999999,3.340809514749187e+18
650.0,1.1,True,0.966,8.883110437618058,0.788256,3.0999008530586127e+18
675.0,1.1,True,0.956,5.759259377654509,0.7663143039999999,3.394424193713775e+18
700.0,1.1,True,0.952,5.466205579871712,0.7490716799999999,3.208735268033742e+18
725.0,1.1,True,0.944,5.6264152930758335,0.733759872,2.9655061452898145e+18
750.0,1.1,True,0.956,3.950561460511313,0.7239290879999999,3.0894757123935524e+18
775.0,1.1,True,0.958,4.676751543887853,0.7158176,2.791473049605727e+18
800.0,1.1,True,0.952,3.9618657364310472,0.694662976,2.709731018773105e+18
100.0,1.2000000000000002,True,1.0,76.1504280192855,1.0,1.115204379683971e+19
125.0,1.2000000000000002,True,1.0,49.651875739161525,1.0,1.300004686453641e+19
150.0,1.2000000000000002,True,1.0,49.75940896121257,1.0,9.910246498547276e+18
175.0,1.2000000000000002,True,1.0,43.312176749755785,0.996,9.099172995376453e+18
200.0,1.2000000000000002,True,1.0,36.164281166253076,0.996,8.952581445577514e+18
225.0,1.2000000000000002,True,1.0,35.269957826304186,0.992,7.687957813176274e+18
250.0,1.2000000000000002,True,0.998,31.984480125671773,0.992012,7.227276089785271e+18
275.0,1.2000000000000002,True,1.0,26.76830227920876,0.992,7.372657416246767e+18
300.0,1.2000000000000002,True,1.0,29.013663706643733,0.986,6.020156774595863e+18
325.0,1.2000000000000002,True,1.0,24.06601725672175,0.984028,6.277029517912749e+18
350.0,1.2000000000000002,True,0.998,22.154919852667675,0.972139824,5.955387310492333e+18
